@relation loan_default_reduced_sampled_training-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1

@attribute loan_limit {cf,ncf}
@attribute loan_type {type1,type2,type3}
@attribute business_or_commercial {nob/c,b/c}
@attribute Neg_ammortization {not_neg,neg_amm}
@attribute lump_sum_payment {not_lpsm,lpsm}
@attribute income numeric
@attribute co-applicant_credit_type {EXP,CIB}
@attribute submission_of_application {to_inst,not_inst}
@attribute LTV numeric
@attribute dtir1 numeric
@attribute Status {no,yes}

@data
cf,type1,nob/c,not_neg,not_lpsm,6720,EXP,to_inst,67.287234,24,no
cf,type1,nob/c,neg_amm,not_lpsm,2820,CIB,to_inst,71.169355,26,no
cf,type1,nob/c,not_neg,not_lpsm,6840,CIB,not_inst,87.679426,38,no
cf,type1,nob/c,not_neg,not_lpsm,4860,CIB,to_inst,59.081197,31,no
cf,type1,nob/c,not_neg,not_lpsm,1680,CIB,to_inst,84.42029,36,no
cf,type1,nob/c,not_neg,not_lpsm,13500,EXP,not_inst,71.755162,17,no
cf,type2,b/c,not_neg,not_lpsm,4440,EXP,not_inst,99.440299,36,no
cf,type1,nob/c,not_neg,not_lpsm,4680,CIB,to_inst,79.522613,48,no
cf,type1,nob/c,not_neg,not_lpsm,4740,CIB,to_inst,56.465517,27,no
cf,type1,nob/c,neg_amm,not_lpsm,15480,EXP,to_inst,70.752896,37,no
cf,type1,nob/c,not_neg,not_lpsm,5820,CIB,not_inst,78.609155,48,no
cf,type2,b/c,not_neg,not_lpsm,960,CIB,to_inst,86.931818,49,no
cf,type1,nob/c,not_neg,not_lpsm,10260,EXP,to_inst,63.127854,26,no
cf,type1,nob/c,not_neg,not_lpsm,4500,CIB,not_inst,80.03876,48,no
cf,type1,nob/c,not_neg,not_lpsm,14880,EXP,not_inst,74.77221,45,no
cf,type1,nob/c,not_neg,not_lpsm,3720,CIB,to_inst,37.466125,37,no
ncf,type1,nob/c,not_neg,not_lpsm,13200,EXP,to_inst,79.139434,42,no
cf,type1,nob/c,not_neg,not_lpsm,2400,CIB,to_inst,98.913043,48,no
cf,type1,nob/c,not_neg,not_lpsm,11700,EXP,to_inst,74.721448,37,no
cf,type1,nob/c,not_neg,not_lpsm,17100,CIB,to_inst,59.176587,43,no
cf,type1,nob/c,not_neg,not_lpsm,13500,EXP,not_inst,77.452026,39,no
cf,type1,nob/c,not_neg,not_lpsm,14280,EXP,not_inst,55.289532,19,no
cf,type1,nob/c,not_neg,not_lpsm,5400,EXP,not_inst,69.977169,37,no
cf,type1,nob/c,not_neg,not_lpsm,2220,CIB,to_inst,67.405063,48,no
cf,type1,nob/c,not_neg,not_lpsm,2400,CIB,to_inst,47.881356,44,no
cf,type1,nob/c,not_neg,not_lpsm,11640,CIB,to_inst,26.251841,28,no
cf,type2,b/c,neg_amm,not_lpsm,4980,CIB,to_inst,86.392405,46,no
cf,type1,nob/c,not_neg,not_lpsm,5460,CIB,to_inst,80.016447,46,no
cf,type1,nob/c,not_neg,not_lpsm,7800,CIB,not_inst,47.760586,38,no
cf,type1,nob/c,not_neg,not_lpsm,7380,EXP,to_inst,66.148325,38,no
cf,type1,nob/c,not_neg,not_lpsm,4980,CIB,not_inst,51.765537,49,no
?,type1,nob/c,not_neg,not_lpsm,7680,EXP,not_inst,95.767717,40,no
cf,type1,nob/c,not_neg,not_lpsm,7080,CIB,not_inst,52.755511,41,no
cf,type1,nob/c,not_neg,not_lpsm,4320,CIB,to_inst,33.963816,33,no
cf,type1,nob/c,neg_amm,not_lpsm,8520,EXP,to_inst,74.178832,47,no
cf,type1,nob/c,not_neg,not_lpsm,7440,CIB,not_inst,49.357877,47,no
cf,type2,b/c,not_neg,not_lpsm,5280,CIB,to_inst,80.03876,33,no
cf,type1,nob/c,not_neg,not_lpsm,7320,EXP,not_inst,94.902913,47,no
cf,type3,nob/c,not_neg,not_lpsm,14640,EXP,to_inst,95.708955,36,no
cf,type1,nob/c,not_neg,not_lpsm,5040,CIB,to_inst,71.648045,49,no
cf,type1,nob/c,not_neg,not_lpsm,5880,CIB,to_inst,71.306818,45,no
cf,type1,nob/c,not_neg,not_lpsm,10200,EXP,not_inst,76.175214,42,no
cf,type1,nob/c,not_neg,not_lpsm,4380,CIB,to_inst,83.266129,32,no
cf,type3,nob/c,not_neg,not_lpsm,4140,EXP,to_inst,90.137615,44,no
cf,type1,nob/c,not_neg,not_lpsm,10980,EXP,not_inst,78.979239,39,no
cf,type1,nob/c,not_neg,not_lpsm,9360,EXP,not_inst,61.045259,37,no
cf,type1,nob/c,not_neg,not_lpsm,2880,EXP,to_inst,96.006944,45,no
cf,type1,nob/c,not_neg,not_lpsm,9720,CIB,to_inst,81.084656,43,no
cf,type1,nob/c,not_neg,not_lpsm,4620,CIB,to_inst,83.805031,34,no
cf,type1,nob/c,not_neg,not_lpsm,7080,CIB,to_inst,49.048223,25,no
ncf,type1,nob/c,neg_amm,not_lpsm,10500,EXP,to_inst,94.732441,35,no
cf,type1,nob/c,not_neg,not_lpsm,3960,EXP,to_inst,61.71875,34,no
cf,type1,nob/c,not_neg,not_lpsm,11520,EXP,not_inst,53.579295,24,no
cf,type1,nob/c,not_neg,not_lpsm,2040,CIB,not_inst,36.355634,47,no
cf,type1,nob/c,not_neg,not_lpsm,2220,CIB,not_inst,94.191919,44,no
cf,type1,nob/c,not_neg,not_lpsm,9600,CIB,to_inst,46.50838,17,no
cf,type1,nob/c,not_neg,not_lpsm,7860,EXP,not_inst,81.626506,38,no
cf,type1,nob/c,not_neg,not_lpsm,7500,CIB,not_inst,85.194175,41,no
cf,type1,nob/c,not_neg,not_lpsm,4620,EXP,to_inst,47.121711,30,no
cf,type1,nob/c,not_neg,not_lpsm,5280,CIB,to_inst,39.321608,41,no
cf,type1,nob/c,neg_amm,not_lpsm,7680,CIB,not_inst,49.071782,21,no
cf,type1,nob/c,not_neg,not_lpsm,2580,CIB,not_inst,50.440141,49,no
cf,type2,b/c,not_neg,not_lpsm,3960,CIB,to_inst,85.550459,33,no
cf,type1,nob/c,not_neg,not_lpsm,4920,CIB,to_inst,78.621495,38,no
cf,type1,nob/c,not_neg,not_lpsm,10980,EXP,not_inst,51.001603,31,no
cf,type1,nob/c,not_neg,not_lpsm,7200,CIB,not_inst,85.326087,47,no
cf,type1,nob/c,not_neg,not_lpsm,6120,EXP,to_inst,78.110048,48,no
ncf,type1,nob/c,not_neg,not_lpsm,10020,EXP,to_inst,74.234694,29,no
cf,type2,b/c,not_neg,not_lpsm,6540,EXP,to_inst,83.914729,42,no
cf,type1,nob/c,not_neg,not_lpsm,18840,CIB,not_inst,49.661247,43,no
cf,type1,nob/c,not_neg,not_lpsm,4740,EXP,not_inst,74.371069,43,no
cf,type2,b/c,not_neg,not_lpsm,5040,EXP,not_inst,84.040179,56,no
cf,type1,nob/c,not_neg,not_lpsm,9120,CIB,not_inst,66.025641,34,no
cf,type1,nob/c,not_neg,not_lpsm,4980,CIB,to_inst,78.061224,48,no
cf,type1,nob/c,not_neg,not_lpsm,6540,CIB,not_inst,92.427007,44,no
cf,type2,b/c,not_neg,not_lpsm,5760,EXP,not_inst,99.581006,40,no
ncf,type2,b/c,not_neg,not_lpsm,3600,CIB,to_inst,97.413793,19,no
cf,type1,nob/c,not_neg,not_lpsm,5640,EXP,to_inst,46.279762,38,no
cf,type1,nob/c,not_neg,not_lpsm,13140,EXP,not_inst,74.051491,20,no
?,type1,nob/c,not_neg,not_lpsm,6300,EXP,to_inst,77.052239,33,no
cf,type1,nob/c,not_neg,not_lpsm,13380,EXP,to_inst,79.241645,42,no
cf,type1,nob/c,not_neg,not_lpsm,4560,CIB,to_inst,81.798246,36,no
cf,type1,nob/c,not_neg,not_lpsm,6180,EXP,not_inst,57.8125,44,no
cf,type2,b/c,not_neg,not_lpsm,3480,EXP,to_inst,76.376147,49,no
cf,type1,nob/c,not_neg,not_lpsm,12900,CIB,to_inst,52.437326,10,no
cf,type1,nob/c,not_neg,not_lpsm,6840,CIB,not_inst,94.144981,46,no
cf,type1,nob/c,not_neg,not_lpsm,14400,EXP,not_inst,40.731463,33,no
cf,type1,nob/c,not_neg,not_lpsm,4200,CIB,to_inst,71.701389,22,no
cf,type1,nob/c,not_neg,not_lpsm,8400,EXP,to_inst,12.057011,48,no
cf,type1,nob/c,not_neg,not_lpsm,7260,CIB,not_inst,79.18956,42,no
cf,type1,nob/c,not_neg,not_lpsm,1800,CIB,to_inst,81.779661,44,no
cf,type1,nob/c,not_neg,not_lpsm,13980,EXP,to_inst,78.474903,27,no
cf,type1,nob/c,not_neg,not_lpsm,8400,EXP,not_inst,85.458453,41,no
cf,type1,nob/c,not_neg,not_lpsm,2220,CIB,to_inst,57.440476,30,no
cf,type1,nob/c,not_neg,not_lpsm,9060,CIB,not_inst,59.504608,39,no
cf,type1,nob/c,not_neg,not_lpsm,3660,EXP,to_inst,87.298387,30,no
cf,type1,nob/c,not_neg,not_lpsm,12240,CIB,not_inst,19.116415,22,no
cf,type1,nob/c,not_neg,not_lpsm,6240,EXP,to_inst,60.304659,37,no
cf,type1,nob/c,not_neg,not_lpsm,1380,CIB,not_inst,98.076923,39,no
cf,type1,nob/c,not_neg,not_lpsm,6780,EXP,to_inst,42.527174,24,no
cf,type1,nob/c,not_neg,not_lpsm,5700,EXP,not_inst,68.598616,46,no
cf,type1,nob/c,not_neg,not_lpsm,1860,EXP,to_inst,72.606383,34,no
cf,type1,nob/c,not_neg,not_lpsm,4740,EXP,not_inst,66.983696,34,no
cf,type1,nob/c,not_neg,not_lpsm,3480,EXP,to_inst,70.432692,49,no
cf,type1,nob/c,not_neg,not_lpsm,3720,CIB,to_inst,70.833333,48,no
cf,type1,nob/c,not_neg,not_lpsm,5160,CIB,to_inst,80.660377,45,no
cf,type1,nob/c,not_neg,not_lpsm,7080,EXP,not_inst,89.304124,42,no
cf,type1,nob/c,not_neg,not_lpsm,3720,CIB,to_inst,78.716216,34,no
cf,type2,b/c,not_neg,not_lpsm,6360,EXP,not_inst,88.407821,37,no
cf,type1,nob/c,not_neg,not_lpsm,4020,EXP,to_inst,77.573529,43,no
ncf,type1,nob/c,not_neg,not_lpsm,8040,CIB,not_inst,75.406504,42,no
?,type1,nob/c,not_neg,not_lpsm,6420,EXP,not_inst,31.077982,45,no
cf,type1,nob/c,not_neg,not_lpsm,5100,CIB,not_inst,58.101852,40,no
ncf,type1,nob/c,not_neg,not_lpsm,16200,EXP,not_inst,88.814181,33,no
cf,type1,nob/c,not_neg,not_lpsm,2700,EXP,to_inst,66.213389,49,no
cf,type3,nob/c,not_neg,not_lpsm,5100,CIB,to_inst,28.544776,9,no
cf,type1,nob/c,not_neg,not_lpsm,8520,EXP,not_inst,50.325521,41,no
cf,type1,nob/c,neg_amm,not_lpsm,4200,CIB,to_inst,83.805031,44,no
cf,type1,nob/c,not_neg,not_lpsm,3360,CIB,to_inst,61.548913,34,no
cf,type1,nob/c,not_neg,not_lpsm,10260,CIB,not_inst,74.6139,47,no
cf,type1,nob/c,not_neg,not_lpsm,5400,CIB,to_inst,81.25,18,no
cf,type1,nob/c,not_neg,not_lpsm,2400,CIB,to_inst,10.565476,43,no
cf,type1,nob/c,not_neg,not_lpsm,12960,EXP,not_inst,52.73569,32,no
cf,type1,nob/c,not_neg,not_lpsm,3180,CIB,to_inst,62.957317,39,no
cf,type1,nob/c,not_neg,not_lpsm,16620,EXP,not_inst,55.542813,46,no
cf,type1,nob/c,not_neg,not_lpsm,3660,CIB,to_inst,81.25,39,no
cf,type1,nob/c,not_neg,not_lpsm,3720,CIB,not_inst,74.038462,49,no
cf,type1,nob/c,not_neg,not_lpsm,7860,CIB,to_inst,76.785714,5,no
cf,type1,nob/c,not_neg,not_lpsm,3240,EXP,to_inst,61.075949,9,no
cf,type1,nob/c,not_neg,lpsm,3840,EXP,not_inst,68.246187,47,no
cf,type1,nob/c,not_neg,not_lpsm,4740,CIB,to_inst,74.543379,43,no
cf,type1,nob/c,not_neg,not_lpsm,3840,CIB,to_inst,79.040404,45,no
cf,type2,b/c,not_neg,not_lpsm,4320,EXP,to_inst,84.090909,37,no
cf,type2,b/c,not_neg,not_lpsm,6900,EXP,not_inst,81.810036,44,no
cf,type1,nob/c,not_neg,not_lpsm,3540,CIB,to_inst,54.610656,37,no
cf,type1,nob/c,not_neg,not_lpsm,6420,EXP,not_inst,96.493902,34,no
cf,type1,nob/c,not_neg,not_lpsm,12780,CIB,to_inst,65.889831,31,no
cf,type1,nob/c,not_neg,not_lpsm,6780,EXP,not_inst,68.997797,43,no
?,type1,nob/c,not_neg,not_lpsm,6240,CIB,to_inst,90.948276,36,no
cf,type1,nob/c,not_neg,not_lpsm,2400,CIB,to_inst,29.029605,41,no
cf,type1,nob/c,not_neg,not_lpsm,7440,EXP,not_inst,58.928571,44,no
cf,type1,nob/c,not_neg,not_lpsm,9240,EXP,not_inst,78.439153,30,no
cf,type1,nob/c,not_neg,not_lpsm,8220,EXP,not_inst,60.224274,20,no
cf,type1,nob/c,not_neg,not_lpsm,6240,EXP,to_inst,78.20122,43,no
cf,type1,nob/c,not_neg,not_lpsm,8940,EXP,to_inst,86.949686,8,no
cf,type1,nob/c,not_neg,not_lpsm,3840,CIB,to_inst,71.169355,30,no
cf,type2,b/c,not_neg,not_lpsm,4320,EXP,to_inst,86.184211,40,no
cf,type1,nob/c,not_neg,not_lpsm,4740,CIB,to_inst,69.957983,32,no
cf,type2,b/c,not_neg,not_lpsm,7440,EXP,not_inst,97.779923,43,no
cf,type1,nob/c,not_neg,not_lpsm,14280,CIB,not_inst,42.43215,23,no
cf,type1,nob/c,not_neg,not_lpsm,7380,CIB,not_inst,81.572165,29,no
ncf,type1,nob/c,not_neg,not_lpsm,2220,EXP,to_inst,62.583893,43,no
cf,type1,nob/c,not_neg,not_lpsm,4440,EXP,to_inst,47.564935,29,no
cf,type2,b/c,not_neg,not_lpsm,6360,EXP,to_inst,85.614525,56,no
ncf,type1,nob/c,not_neg,not_lpsm,6900,CIB,to_inst,53.090659,31,no
cf,type1,nob/c,not_neg,not_lpsm,2880,CIB,not_inst,69.275701,42,no
cf,type1,nob/c,not_neg,not_lpsm,9060,CIB,not_inst,75.082237,26,no
cf,type1,nob/c,not_neg,not_lpsm,7980,EXP,to_inst,84.574468,46,no
cf,type1,nob/c,not_neg,not_lpsm,6900,CIB,to_inst,90.303738,37,no
cf,type1,nob/c,not_neg,not_lpsm,14100,CIB,to_inst,87.96729,37,no
ncf,type1,nob/c,not_neg,not_lpsm,37260,CIB,not_inst,79.373024,41,no
cf,type1,nob/c,not_neg,not_lpsm,6300,CIB,not_inst,59.356287,36,no
?,type2,b/c,not_neg,not_lpsm,8880,CIB,not_inst,82.894737,12,no
cf,type1,nob/c,not_neg,not_lpsm,4320,CIB,not_inst,37.449799,38,no
cf,type1,nob/c,not_neg,not_lpsm,8100,EXP,to_inst,58.376289,49,no
cf,type1,nob/c,neg_amm,not_lpsm,5760,CIB,to_inst,46.09375,38,no
cf,type1,nob/c,not_neg,not_lpsm,8280,EXP,not_inst,81.392694,44,no
cf,type1,nob/c,not_neg,not_lpsm,21720,EXP,to_inst,22.96807,15,no
cf,type1,nob/c,not_neg,not_lpsm,9900,EXP,to_inst,64.737991,23,no
cf,type1,nob/c,not_neg,not_lpsm,11460,CIB,to_inst,74.114173,40,no
cf,type1,nob/c,neg_amm,not_lpsm,6660,CIB,to_inst,80.016447,37,no
cf,type1,nob/c,not_neg,not_lpsm,2940,CIB,not_inst,69.970414,45,no
cf,type1,nob/c,not_neg,not_lpsm,26040,EXP,not_inst,58.187773,18,no
cf,type1,nob/c,not_neg,not_lpsm,4860,CIB,not_inst,78.817365,49,no
cf,type1,nob/c,not_neg,not_lpsm,8160,EXP,to_inst,47.121711,23,no
cf,type1,nob/c,not_neg,not_lpsm,2760,CIB,not_inst,30.947955,36,no
cf,type1,nob/c,not_neg,not_lpsm,5460,CIB,to_inst,94.157609,30,no
cf,type1,nob/c,not_neg,not_lpsm,7740,CIB,not_inst,59.085903,30,no
cf,type1,nob/c,not_neg,not_lpsm,9660,CIB,to_inst,69.012945,16,no
cf,type1,nob/c,not_neg,not_lpsm,10680,EXP,not_inst,38.799283,8,no
cf,type1,nob/c,not_neg,not_lpsm,9240,EXP,not_inst,89.572864,39,no
cf,type2,b/c,not_neg,not_lpsm,2400,CIB,to_inst,80.092593,33,no
cf,type1,nob/c,not_neg,not_lpsm,8760,EXP,to_inst,33.372457,46,no
cf,type1,nob/c,not_neg,not_lpsm,23760,EXP,not_inst,73.93617,49,no
cf,type1,nob/c,not_neg,not_lpsm,1860,CIB,not_inst,66.879562,12,no
cf,type1,nob/c,not_neg,not_lpsm,3600,CIB,to_inst,70.177165,33,no
cf,type1,nob/c,not_neg,not_lpsm,2580,CIB,not_inst,91.015625,13,no
cf,type1,nob/c,not_neg,not_lpsm,2700,CIB,not_inst,36.655773,49,no
cf,type1,nob/c,not_neg,not_lpsm,8520,EXP,not_inst,89.172535,33,no
cf,type1,nob/c,not_neg,not_lpsm,8700,EXP,not_inst,78.311966,30,no
cf,type1,nob/c,neg_amm,not_lpsm,9180,EXP,to_inst,38.398204,47,no
cf,type1,nob/c,not_neg,not_lpsm,7740,EXP,not_inst,54.248658,48,no
cf,type1,nob/c,not_neg,not_lpsm,15780,EXP,not_inst,41.754617,12,no
cf,type1,nob/c,not_neg,not_lpsm,2040,CIB,to_inst,63.104839,39,no
cf,type1,nob/c,not_neg,not_lpsm,6480,EXP,to_inst,82.821229,47,no
cf,type1,nob/c,not_neg,not_lpsm,4500,CIB,to_inst,88.265306,29,no
cf,type1,nob/c,neg_amm,not_lpsm,6180,EXP,not_inst,77.610442,47,no
cf,type1,nob/c,not_neg,not_lpsm,14040,EXP,not_inst,50.288018,5,no
?,type1,nob/c,not_neg,not_lpsm,4620,CIB,to_inst,56.909548,36,no
cf,type1,nob/c,not_neg,not_lpsm,3840,CIB,to_inst,92.266187,40,no
cf,type1,nob/c,not_neg,not_lpsm,4800,CIB,to_inst,71.169355,22,no
cf,type1,nob/c,neg_amm,not_lpsm,3360,CIB,not_inst,79.522613,48,no
cf,type1,nob/c,not_neg,not_lpsm,3900,CIB,to_inst,80.019685,44,no
ncf,type1,nob/c,neg_amm,not_lpsm,6540,EXP,to_inst,87.721893,24,no
cf,type1,nob/c,not_neg,not_lpsm,5880,CIB,to_inst,62.583893,31,no
cf,type2,b/c,not_neg,not_lpsm,4500,CIB,to_inst,91.666667,57,no
cf,type1,nob/c,not_neg,not_lpsm,2160,EXP,to_inst,46.394231,30,no
ncf,type1,nob/c,not_neg,not_lpsm,9000,EXP,to_inst,80.776515,38,no
cf,type3,nob/c,not_neg,not_lpsm,5940,EXP,not_inst,101.855895,53,no
cf,type1,nob/c,not_neg,not_lpsm,11520,CIB,not_inst,78.371711,24,no
cf,type1,nob/c,not_neg,not_lpsm,6360,EXP,not_inst,80.015198,39,no
cf,type1,nob/c,not_neg,not_lpsm,3060,CIB,to_inst,42.088608,26,no
cf,type1,nob/c,not_neg,not_lpsm,4560,CIB,to_inst,75.152439,21,no
cf,type1,nob/c,not_neg,not_lpsm,14940,EXP,not_inst,80.902004,31,no
cf,type1,nob/c,not_neg,not_lpsm,9120,CIB,to_inst,76.726974,45,no
cf,type1,nob/c,not_neg,not_lpsm,5700,CIB,to_inst,59.955752,46,no
cf,type1,nob/c,not_neg,not_lpsm,9840,CIB,to_inst,58.136095,36,no
cf,type2,b/c,not_neg,not_lpsm,4200,CIB,to_inst,98.728814,35,no
cf,type1,nob/c,neg_amm,not_lpsm,11280,EXP,not_inst,75.058962,48,no
cf,type1,nob/c,not_neg,not_lpsm,4920,CIB,not_inst,71.61215,47,no
cf,type2,b/c,not_neg,not_lpsm,4080,EXP,not_inst,96.006944,46,no
cf,type1,nob/c,not_neg,not_lpsm,7980,CIB,to_inst,65.855457,49,no
cf,type1,nob/c,not_neg,not_lpsm,10680,CIB,to_inst,42.878193,41,no
cf,type1,nob/c,not_neg,not_lpsm,3060,EXP,to_inst,58.395522,41,no
cf,type1,nob/c,neg_amm,not_lpsm,7260,EXP,not_inst,88.504464,37,no
cf,type2,b/c,not_neg,not_lpsm,1380,CIB,to_inst,64.830508,54,no
cf,type2,b/c,neg_amm,not_lpsm,3360,CIB,not_inst,99.460432,53,no
cf,type1,nob/c,not_neg,not_lpsm,7620,CIB,not_inst,71.551724,43,no
cf,type3,nob/c,not_neg,not_lpsm,2940,EXP,to_inst,86.184211,37,no
cf,type1,nob/c,not_neg,not_lpsm,16380,EXP,not_inst,69.522145,16,no
cf,type1,nob/c,not_neg,not_lpsm,2100,CIB,to_inst,80.03876,42,no
cf,type2,b/c,not_neg,not_lpsm,4080,EXP,to_inst,99.050633,49,no
cf,type1,nob/c,not_neg,not_lpsm,3480,CIB,to_inst,69.977169,46,no
?,type1,nob/c,not_neg,not_lpsm,2820,CIB,to_inst,87.790698,49,no
cf,type1,nob/c,not_neg,not_lpsm,3480,CIB,to_inst,69.345238,20,no
cf,type1,nob/c,not_neg,not_lpsm,28860,EXP,not_inst,70.280236,14,no
cf,type1,nob/c,not_neg,not_lpsm,8640,EXP,to_inst,79.336735,48,no
cf,type3,nob/c,not_neg,not_lpsm,7260,CIB,to_inst,72.879464,32,no
ncf,type1,nob/c,not_neg,not_lpsm,10380,EXP,to_inst,55.522088,37,no
cf,type2,b/c,not_neg,not_lpsm,3420,CIB,to_inst,99.278846,48,no
cf,type1,nob/c,not_neg,not_lpsm,10320,CIB,not_inst,95.487106,32,no
cf,type1,nob/c,not_neg,not_lpsm,9900,CIB,to_inst,34.375,28,no
cf,type1,nob/c,not_neg,not_lpsm,6360,EXP,not_inst,78.474903,40,no
cf,type1,nob/c,not_neg,not_lpsm,4260,CIB,not_inst,73.320896,34,no
cf,type3,nob/c,not_neg,not_lpsm,14580,EXP,not_inst,99.772036,36,no
cf,type1,nob/c,not_neg,not_lpsm,6900,CIB,not_inst,51.712329,36,no
cf,type1,nob/c,not_neg,not_lpsm,4980,EXP,to_inst,43.541033,37,no
cf,type1,nob/c,not_neg,not_lpsm,5160,EXP,to_inst,75.173611,49,no
cf,type1,nob/c,not_neg,not_lpsm,9720,EXP,not_inst,75.088028,22,no
cf,type1,nob/c,not_neg,not_lpsm,8880,CIB,to_inst,65.054745,26,no
cf,type1,nob/c,not_neg,not_lpsm,4080,CIB,to_inst,71.984925,36,no
cf,type1,nob/c,not_neg,not_lpsm,5460,CIB,not_inst,93.799213,48,no
cf,type1,nob/c,not_neg,not_lpsm,4020,CIB,to_inst,68.229167,23,no
cf,type1,nob/c,neg_amm,not_lpsm,12540,EXP,to_inst,76.162791,21,no
cf,type1,nob/c,neg_amm,not_lpsm,12480,EXP,to_inst,42.413949,21,no
cf,type1,nob/c,neg_amm,not_lpsm,7080,CIB,to_inst,69.957983,23,no
cf,type1,nob/c,not_neg,not_lpsm,4020,EXP,to_inst,67.405063,48,no
cf,type3,nob/c,not_neg,not_lpsm,2940,EXP,to_inst,81.798246,52,no
cf,type1,nob/c,not_neg,not_lpsm,6120,EXP,not_inst,52.516779,40,no
cf,type3,nob/c,not_neg,not_lpsm,7260,EXP,to_inst,50.42517,33,no
ncf,type1,nob/c,not_neg,not_lpsm,7320,CIB,to_inst,88.246269,30,no
cf,type1,nob/c,not_neg,not_lpsm,2880,CIB,to_inst,86.184211,44,no
cf,type1,nob/c,not_neg,not_lpsm,9900,EXP,not_inst,57.735149,21,no
cf,type1,nob/c,not_neg,not_lpsm,3780,CIB,to_inst,77.925532,39,no
cf,type1,nob/c,neg_amm,not_lpsm,7920,EXP,to_inst,69.295302,22,no
cf,type1,nob/c,neg_amm,not_lpsm,9180,CIB,to_inst,68.503289,24,no
cf,type1,nob/c,not_neg,not_lpsm,6060,EXP,not_inst,94.144981,44,no
cf,type1,nob/c,neg_amm,not_lpsm,3600,CIB,to_inst,73.989899,27,no
cf,type1,nob/c,not_neg,not_lpsm,9420,EXP,to_inst,80.021834,24,no
cf,type1,nob/c,neg_amm,not_lpsm,3180,CIB,to_inst,74.159664,20,no
cf,type3,nob/c,not_neg,not_lpsm,4980,CIB,to_inst,99.342105,10,no
cf,type1,nob/c,not_neg,not_lpsm,9420,EXP,to_inst,72.418478,31,no
cf,type1,nob/c,not_neg,not_lpsm,3900,CIB,to_inst,64.158576,49,no
cf,type1,nob/c,not_neg,not_lpsm,7200,CIB,not_inst,57.445141,33,no
cf,type1,nob/c,not_neg,not_lpsm,6840,CIB,not_inst,60.240113,25,no
cf,type1,nob/c,not_neg,not_lpsm,6660,CIB,to_inst,55.345395,34,no
cf,type1,nob/c,not_neg,not_lpsm,2820,EXP,not_inst,75.173611,32,no
cf,type1,nob/c,not_neg,not_lpsm,6240,CIB,to_inst,71.788991,36,no
cf,type1,nob/c,not_neg,not_lpsm,3900,EXP,not_inst,47.759857,32,no
cf,type2,b/c,not_neg,not_lpsm,6000,CIB,to_inst,81.25,37,no
cf,type1,nob/c,neg_amm,not_lpsm,5280,CIB,not_inst,95.405983,43,no
cf,type1,nob/c,not_neg,not_lpsm,4500,CIB,not_inst,95.168067,47,no
cf,type1,nob/c,not_neg,not_lpsm,3840,CIB,to_inst,34.856828,46,no
cf,type1,nob/c,not_neg,not_lpsm,3480,EXP,to_inst,59.169884,45,no
cf,type1,nob/c,not_neg,not_lpsm,10500,EXP,to_inst,75.519031,35,no
cf,type1,nob/c,not_neg,not_lpsm,26280,CIB,to_inst,80.369718,26,no
cf,type1,nob/c,not_neg,lpsm,9360,EXP,to_inst,64.856557,31,no
cf,type1,nob/c,not_neg,not_lpsm,6660,EXP,to_inst,94.724771,47,no
cf,type1,nob/c,not_neg,not_lpsm,4320,EXP,to_inst,54.058442,34,no
cf,type1,nob/c,not_neg,not_lpsm,15480,CIB,to_inst,78.286638,28,no
cf,type1,nob/c,not_neg,not_lpsm,2220,EXP,to_inst,59.937238,45,no
cf,type1,nob/c,neg_amm,not_lpsm,1740,CIB,to_inst,54.664179,44,no
cf,type1,nob/c,not_neg,not_lpsm,7140,EXP,to_inst,93.154762,42,no
cf,type1,nob/c,not_neg,not_lpsm,8520,CIB,to_inst,87.799401,31,no
cf,type1,nob/c,not_neg,not_lpsm,3300,EXP,to_inst,77.01005,49,no
ncf,type1,nob/c,not_neg,not_lpsm,4680,CIB,to_inst,71.959459,33,no
cf,type1,nob/c,not_neg,not_lpsm,7320,EXP,not_inst,68.338323,46,no
cf,type1,nob/c,not_neg,not_lpsm,9420,EXP,to_inst,39.699332,32,no
cf,type1,nob/c,not_neg,not_lpsm,7560,EXP,to_inst,57.045929,40,no
cf,type1,nob/c,not_neg,not_lpsm,9300,CIB,to_inst,19.618056,40,no
ncf,type1,nob/c,not_neg,not_lpsm,7500,EXP,to_inst,63.888889,39,no
cf,type1,nob/c,not_neg,not_lpsm,3720,EXP,to_inst,77.515723,44,no
cf,type1,nob/c,not_neg,not_lpsm,4680,EXP,to_inst,57.352941,41,no
cf,type1,nob/c,not_neg,not_lpsm,3180,CIB,to_inst,70.292208,44,no
cf,type2,b/c,not_neg,lpsm,4980,CIB,to_inst,84.42029,41,no
cf,type3,nob/c,not_neg,not_lpsm,9000,EXP,to_inst,99.395161,26,no
cf,type1,nob/c,not_neg,not_lpsm,10680,EXP,not_inst,60.793872,21,no
cf,type2,b/c,not_neg,not_lpsm,3000,CIB,to_inst,68.640351,37,no
cf,type1,nob/c,not_neg,not_lpsm,8760,EXP,to_inst,5.777096,48,no
cf,type1,nob/c,not_neg,not_lpsm,6840,EXP,not_inst,79.20082,42,no
cf,type1,nob/c,not_neg,not_lpsm,2520,CIB,to_inst,56.648936,42,no
cf,type1,nob/c,not_neg,not_lpsm,4140,CIB,to_inst,38.013699,43,no
